user_id,country,sex,height,weight,bmi,age,years_cl,date_first,time_first,date_last,time_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last,years_recorded
48532,ZAF,male,180,63,19.44,29,8,2013-10-01,22:00:00,2013-10-01,22:00:00,1,55,55,55,55.0,2013,2013,0
48557,USA,male,175,68,22.2,30,5,2012-11-02,23:00:00,2017-03-24,23:00:00,149,44,48,61,45.99328859060402,2012,2017,5
48567,POL,male,179,73,22.78,35,5,2013-04-19,22:00:00,2013-05-18,22:00:00,8,33,31,38,33.375,2013,2013,0
48588,ITA,male,174,63,20.81,21,6,2013-04-24,22:00:00,2017-09-02,22:00:00,53,51,68,68,57.64150943396226,2013,2017,4
48590,RUS,male,180,68,20.99,24,5,2013-04-10,22:00:00,2013-04-10,22:00:00,10,40,35,40,34.5,2013,2013,0
48593,RUS,male,184,73,21.56,23,5,2013-05-09,22:00:00,2016-08-18,22:00:00,35,39,33,55,42.285714285714285,2013,2016,3
48608,FRA,male,178,63,19.88,37,12,2014-12-27,23:00:00,2017-07-29,22:00:00,263,49,49,62,51.08365019011407,2014,2017,3
48613,DEU,male,183,83,24.78,36,7,2013-07-06,22:00:00,2015-05-14,22:00:00,19,36,38,38,32.36842105263158,2013,2015,2
48616,BRA,male,175,78,25.47,31,5,2013-05-10,22:00:00,2013-05-05,22:00:00,3,32,37,38,35.666666666666664,2013,2013,0
48641,POL,male,186,68,19.66,22,7,2013-04-18,22:00:00,2017-08-18,22:00:00,417,51,52,66,48.31654676258993,2013,2017,4
48656,ESP,male,175,73,23.84,33,6,2014-03-07,23:00:00,2017-08-18,22:00:00,78,35,44,44,37.42307692307692,2014,2017,3
48665,USA,male,172,68,22.99,28,9,2013-04-10,22:00:00,2017-08-30,22:00:00,396,56,53,64,53.18434343434343,2013,2017,4
48667,POL,male,182,73,22.04,31,12,2011-10-05,22:00:00,2017-06-18,22:00:00,222,59,51,61,49.112612612612615,2011,2017,6
48668,USA,male,185,68,19.87,31,5,2013-03-18,23:00:00,2013-04-17,22:00:00,4,36,40,40,37.25,2013,2013,0
48672,USA,female,167,68,24.38,27,6,2013-03-11,23:00:00,2014-10-10,22:00:00,9,36,38,40,36.11111111111112,2013,2014,1
48675,AUT,male,189,73,20.44,29,6,2013-04-11,22:00:00,2017-08-17,22:00:00,126,38,43,59,46.29365079365079,2013,2017,4
48683,SWE,male,186,78,22.55,33,5,2013-04-13,22:00:00,2014-04-17,22:00:00,17,33,46,46,37.47058823529412,2013,2014,1
48701,BEL,male,181,78,23.81,31,7,2013-04-12,22:00:00,2014-12-27,23:00:00,7,49,49,51,49.0,2013,2014,1
48708,GBR,male,185,73,21.33,25,7,2013-07-11,22:00:00,2013-07-15,22:00:00,2,46,48,48,47.0,2013,2013,0
48709,ITA,male,183,73,21.8,28,6,2013-04-18,22:00:00,2017-08-25,22:00:00,65,51,53,65,51.61538461538461,2013,2017,4
48716,USA,male,181,73,22.28,30,15,2013-05-29,22:00:00,2015-08-01,22:00:00,54,51,55,55,51.833333333333336,2013,2015,2
48731,DEU,male,190,83,22.99,35,23,2013-01-02,23:00:00,2017-02-26,23:00:00,84,55,44,64,50.785714285714285,2013,2017,4
48732,ESP,male,181,73,22.28,36,15,2007-02-15,23:00:00,2013-11-25,23:00:00,22,62,61,62,55.63636363636363,2007,2013,6
48738,RUS,female,172,63,21.3,33,8,2013-04-21,22:00:00,2013-04-21,22:00:00,1,45,45,45,45.0,2013,2013,0
48741,DEU,male,186,88,25.44,27,7,2013-03-22,23:00:00,2013-03-22,23:00:00,1,53,53,53,53.0,2013,2013,0
48746,USA,male,170,78,26.99,34,5,2013-01-04,23:00:00,2013-01-04,23:00:00,1,33,33,33,33.0,2013,2013,0
48750,POL,male,180,78,24.07,46,21,2013-05-23,22:00:00,2013-06-19,22:00:00,11,53,49,53,48.27272727272727,2013,2013,0
48762,ESP,male,183,83,24.78,35,4,2013-03-23,23:00:00,2013-04-23,22:00:00,3,30,33,33,31.666666666666668,2013,2013,0
48795,NOR,male,170,63,21.8,33,8,2013-06-19,22:00:00,2017-08-19,22:00:00,44,44,40,57,48.65909090909091,2013,2017,4
48797,POL,male,175,63,20.57,29,5,2013-04-20,22:00:00,2017-05-18,22:00:00,8,29,38,40,34.375,2013,2017,4
48802,POL,female,156,48,19.72,25,7,2010-07-14,22:00:00,2013-05-19,22:00:00,7,31,29,36,31.857142857142858,2010,2013,3
48842,NOR,male,168,73,25.86,40,19,2013-05-13,22:00:00,2017-06-10,22:00:00,113,41,38,46,35.389380530973455,2013,2017,4
48845,DEU,male,178,68,21.46,26,6,2015-05-30,22:00:00,2015-05-30,22:00:00,1,45,45,45,45.0,2015,2015,0
48854,BRA,female,162,48,18.29,38,5,2013-04-26,22:00:00,2013-11-06,23:00:00,29,33,44,49,40.27586206896552,2013,2013,0
48869,ESP,male,174,63,20.81,37,4,2013-09-20,22:00:00,2013-09-28,22:00:00,2,40,40,40,40.0,2013,2013,0
48881,MEX,male,178,68,21.46,30,8,2013-04-27,22:00:00,2016-05-24,22:00:00,33,51,51,64,53.15151515151515,2013,2016,3
48898,POL,male,181,73,22.28,32,6,2013-04-27,22:00:00,2013-07-06,22:00:00,9,36,36,40,34.77777777777778,2013,2013,0
48900,SVN,male,174,68,22.46,25,8,2013-04-27,22:00:00,2013-04-27,22:00:00,1,64,64,64,64.0,2013,2013,0
48907,ESP,male,173,58,19.38,34,6,2013-06-01,22:00:00,2013-06-01,22:00:00,3,36,36,42,38.0,2013,2013,0
48909,other,male,188,78,22.07,29,5,2013-04-21,22:00:00,2013-04-28,22:00:00,9,46,42,46,43.55555555555556,2013,2013,0
48912,FRA,male,168,58,20.55,31,16,2010-11-10,23:00:00,2017-08-02,22:00:00,36,53,58,62,55.333333333333336,2010,2017,7
48914,GBR,male,178,73,23.04,32,7,2013-06-21,22:00:00,2013-06-21,22:00:00,3,49,49,49,49.0,2013,2013,0
48918,CHE,male,173,68,22.72,35,7,2013-02-21,23:00:00,2017-08-14,22:00:00,77,53,49,62,51.90909090909091,2013,2017,4
48941,PRT,male,181,68,20.76,32,6,2013-04-22,22:00:00,2017-09-06,22:00:00,74,40,44,53,46.472972972972975,2013,2017,4
48946,POL,male,182,78,23.55,33,15,2013-11-04,23:00:00,2017-08-26,22:00:00,133,49,40,55,46.38345864661654,2013,2017,4
48951,other,male,190,78,21.61,33,7,2013-04-16,22:00:00,2013-04-09,22:00:00,20,53,51,55,50.65,2013,2013,0
48952,DNK,female,168,73,25.86,41,5,2013-06-17,22:00:00,2016-03-31,22:00:00,53,42,40,46,37.905660377358494,2013,2016,3
48961,AUT,male,184,78,23.04,23,5,2013-04-29,22:00:00,2017-08-28,22:00:00,119,36,49,57,46.90756302521008,2013,2017,4
48967,POL,male,173,63,21.05,26,6,2011-05-13,22:00:00,2017-07-03,22:00:00,385,29,40,57,38.7974025974026,2011,2017,6
48976,RUS,male,173,58,19.38,25,7,2013-04-23,22:00:00,2016-04-12,22:00:00,78,31,45,49,37.66666666666666,2013,2016,3
48995,NOR,male,173,68,22.72,28,8,2013-04-28,22:00:00,2013-04-28,22:00:00,1,36,36,36,36.0,2013,2013,0
49005,ESP,male,170,63,21.8,33,6,2013-05-01,22:00:00,2013-06-23,22:00:00,23,38,44,49,37.60869565217392,2013,2013,0
49007,PRT,male,180,73,22.53,32,6,2013-04-02,22:00:00,2015-09-25,22:00:00,45,40,42,45,36.644444444444446,2013,2015,2
49012,ITA,male,175,68,22.2,22,7,2013-06-03,22:00:00,2017-08-25,22:00:00,7,49,57,62,56.57142857142857,2013,2017,4
49019,RUS,male,170,73,25.26,36,15,2013-04-26,22:00:00,2014-04-17,22:00:00,40,35,46,51,40.975,2013,2014,1
49027,ESP,male,180,73,22.53,30,11,2013-03-15,23:00:00,2017-07-04,22:00:00,66,44,44,57,41.63636363636363,2013,2017,4
49036,AUS,male,167,43,15.42,21,7,2013-04-10,22:00:00,2013-01-18,23:00:00,9,55,51,59,51.11111111111112,2013,2013,0
49039,ESP,male,187,78,22.31,35,6,2011-10-25,22:00:00,2017-09-07,22:00:00,377,49,40,57,44.06366047745358,2011,2017,6
49041,GBR,male,176,63,20.34,29,7,2011-09-10,22:00:00,2013-04-25,22:00:00,6,33,42,51,43.5,2011,2013,2
49062,POL,male,170,58,20.07,27,5,2013-05-03,22:00:00,2013-04-28,22:00:00,3,57,40,57,50.0,2013,2013,0
49068,BRA,male,180,73,22.53,30,7,2013-09-22,22:00:00,2017-03-02,23:00:00,12,49,53,55,45.41666666666666,2013,2017,4
49079,USA,male,177,63,20.11,34,7,2012-12-08,23:00:00,2013-04-13,22:00:00,2,40,40,40,40.0,2012,2013,1
49085,ESP,female,150,40,17.78,16,9,2013-05-03,22:00:00,2015-09-07,22:00:00,95,40,49,59,45.357894736842105,2013,2015,2
49102,USA,male,177,88,28.09,44,8,2013-04-27,22:00:00,2013-05-24,22:00:00,8,29,38,44,37.5,2013,2013,0
49109,ITA,male,180,73,22.53,31,6,2013-04-25,22:00:00,2017-08-13,22:00:00,100,38,54,58,47.65,2013,2017,4
49129,SWE,male,178,73,23.04,34,9,2009-12-28,23:00:00,2009-12-28,23:00:00,1,42,42,42,42.0,2009,2009,0
49138,NLD,male,185,78,22.79,24,6,2014-08-09,22:00:00,2014-08-09,22:00:00,4,48,48,51,49.0,2014,2014,0
49147,USA,male,180,73,22.53,24,6,2014-02-17,23:00:00,2014-03-18,23:00:00,4,46,46,49,45.25,2014,2014,0
49148,POL,female,157,48,19.47,22,8,2012-05-01,22:00:00,2013-07-23,22:00:00,19,51,42,55,43.47368421052632,2012,2013,1
49152,GBR,male,188,73,20.65,26,5,2015-03-14,23:00:00,2017-07-10,22:00:00,64,49,64,68,55.828125,2015,2017,2
49157,POL,male,170,68,23.53,47,16,2013-03-29,23:00:00,2017-08-29,22:00:00,85,43,51,57,47.27058823529412,2013,2017,4
49171,USA,male,185,68,19.87,30,5,2013-05-27,22:00:00,2013-06-30,22:00:00,5,33,36,38,35.6,2013,2013,0
49177,FRA,male,166,43,15.6,18,15,2013-05-02,22:00:00,2015-04-25,22:00:00,45,36,40,59,42.644444444444446,2013,2015,2
49180,DEU,male,175,78,25.47,29,7,2013-05-11,22:00:00,2014-10-04,22:00:00,29,38,46,46,40.689655172413794,2013,2014,1
49189,AUS,male,190,68,18.84,24,5,2013-04-12,22:00:00,2015-04-02,22:00:00,49,50,51,61,52.224489795918366,2013,2015,2
49203,ESP,male,183,73,21.8,38,9,2013-05-03,22:00:00,2017-08-31,22:00:00,279,42,44,62,47.82795698924731,2013,2017,4
49205,BRA,male,175,68,22.2,30,5,2013-06-01,22:00:00,2013-10-18,22:00:00,6,28,42,46,36.66666666666666,2013,2013,0
49209,FRA,male,180,63,19.44,28,5,2013-07-21,22:00:00,2017-08-06,22:00:00,84,49,59,64,53.32142857142857,2013,2017,4
49215,ITA,male,178,73,23.04,27,7,2013-03-16,23:00:00,2017-09-09,22:00:00,114,53,62,62,49.40350877192982,2013,2017,4
49220,CAN,female,157,53,21.5,27,7,2013-05-06,22:00:00,2013-10-29,23:00:00,15,51,57,57,52.333333333333336,2013,2013,0
49231,other,male,175,53,17.31,17,7,2013-05-13,22:00:00,2016-04-07,22:00:00,35,53,68,70,56.4,2013,2016,3
49240,CHE,male,180,68,20.99,28,9,2013-06-12,22:00:00,2017-07-03,22:00:00,85,40,46,55,47.24705882352941,2013,2017,4
49250,ITA,male,177,73,23.3,29,6,2013-04-14,22:00:00,2013-04-14,22:00:00,1,42,42,42,42.0,2013,2013,0
49263,ESP,male,180,68,20.99,34,9,2013-05-14,22:00:00,2014-09-26,22:00:00,29,51,49,55,47.86206896551724,2013,2014,1
49286,AUT,male,180,63,19.44,39,12,2013-05-27,22:00:00,2013-05-27,22:00:00,7,38,38,44,41.42857142857143,2013,2013,0
49305,AUT,male,192,88,23.87,22,5,2012-10-12,22:00:00,2017-09-09,22:00:00,146,46,53,64,49.76712328767123,2012,2017,5
49307,GBR,male,168,58,20.55,20,7,2013-05-04,22:00:00,2015-10-25,23:00:00,62,42,61,63,51.774193548387096,2013,2015,2
49325,POL,male,183,63,18.81,23,10,2013-07-21,22:00:00,2013-07-24,22:00:00,22,49,40,53,42.95454545454545,2013,2013,0
49327,CZE,male,177,78,24.9,27,9,2013-05-21,22:00:00,2016-05-11,22:00:00,20,49,62,62,53.05,2013,2016,3
49336,DEU,male,177,63,20.11,28,7,2013-05-17,22:00:00,2013-04-12,22:00:00,3,51,51,51,50.333333333333336,2013,2013,0
49346,POL,male,171,63,21.55,34,12,2013-09-20,22:00:00,2013-05-25,22:00:00,10,49,44,49,43.1,2013,2013,0
49349,USA,male,183,78,23.29,31,16,2013-05-18,22:00:00,2015-01-26,23:00:00,214,51,46,55,44.070093457943926,2013,2015,2
49365,other,male,172,73,24.68,30,10,2012-04-19,22:00:00,2012-04-19,22:00:00,1,44,44,44,44.0,2012,2012,0
49373,USA,male,167,58,20.8,31,6,2014-05-26,22:00:00,2014-04-19,22:00:00,35,51,38,72,40.57142857142857,2014,2014,0
49382,CAN,male,200,88,22.0,32,9,2013-05-18,22:00:00,2013-05-18,22:00:00,1,51,51,51,51.0,2013,2013,0
49395,ITA,female,165,53,19.47,30,5,2013-05-09,22:00:00,2017-03-04,23:00:00,116,38,46,53,41.58620689655172,2013,2017,4
49396,other,male,186,83,23.99,29,5,2013-12-21,23:00:00,2014-12-27,23:00:00,21,36,36,40,33.333333333333336,2013,2014,1
49397,GBR,male,185,78,22.79,51,5,2013-04-07,22:00:00,2014-08-22,22:00:00,2,41,49,49,45.0,2013,2014,1
49409,ESP,male,189,78,21.84,22,7,2013-07-29,22:00:00,2016-09-11,22:00:00,102,54,53,62,48.11764705882353,2013,2016,3
49411,USA,male,157,48,19.47,17,12,2012-04-24,22:00:00,2014-04-11,22:00:00,28,51,53,62,49.85714285714285,2012,2014,2
49424,ESP,female,165,53,19.47,32,7,2013-05-20,22:00:00,2017-07-25,22:00:00,25,38,49,51,43.32,2013,2017,4
49427,DEU,male,184,68,20.09,24,9,2013-05-14,22:00:00,2014-08-18,22:00:00,42,51,49,59,52.04761904761905,2013,2014,1
49434,POL,male,176,58,18.72,27,10,2013-04-25,22:00:00,2015-08-14,22:00:00,49,49,44,51,43.224489795918366,2013,2015,2
49435,POL,male,187,73,20.88,26,5,2013-05-24,22:00:00,2017-09-05,22:00:00,637,40,58,59,42.555729984301415,2013,2017,4
49440,USA,male,180,78,24.07,25,9,2013-05-19,22:00:00,2016-04-01,22:00:00,191,62,49,62,43.109947643979055,2013,2016,3
49456,ESP,male,180,78,24.07,47,5,2013-07-08,22:00:00,2013-05-13,22:00:00,22,33,40,40,36.45454545454545,2013,2013,0
49461,ITA,male,180,78,24.07,19,9,2013-06-14,22:00:00,2017-09-07,22:00:00,128,57,65,72,61.546875,2013,2017,4
49463,ESP,male,181,78,23.81,44,6,2013-07-13,22:00:00,2015-07-31,22:00:00,33,40,51,53,45.81818181818182,2013,2015,2
49475,POL,male,176,73,23.57,29,5,2013-05-24,22:00:00,2013-09-27,22:00:00,43,36,40,46,38.41860465116279,2013,2013,0
49491,ESP,male,180,73,22.53,32,7,2013-07-22,22:00:00,2017-09-07,22:00:00,57,46,53,59,44.96491228070175,2013,2017,4
49504,ITA,male,176,78,25.18,44,28,2008-05-10,22:00:00,2017-09-02,22:00:00,123,68,62,68,58.69918699186992,2008,2017,9
49519,GBR,male,156,63,25.89,31,9,2013-10-04,22:00:00,2015-07-10,22:00:00,3,29,40,44,37.66666666666666,2013,2015,2
49523,RUS,male,190,73,20.22,41,8,2013-01-15,23:00:00,2017-08-09,22:00:00,602,62,40,64,46.15282392026578,2013,2017,4
49524,ESP,male,173,63,21.05,32,17,2013-05-26,22:00:00,2015-11-21,23:00:00,90,44,46,51,40.46666666666667,2013,2015,2
49542,other,male,177,68,21.71,29,7,2013-07-27,22:00:00,2014-09-29,22:00:00,30,51,40,57,46.46666666666667,2013,2014,1
49545,ESP,male,164,68,25.28,35,5,2013-05-18,22:00:00,2016-12-10,23:00:00,22,42,48,51,44.59090909090909,2013,2016,3
49556,FRA,male,175,63,20.57,23,11,2013-08-30,22:00:00,2017-09-08,22:00:00,484,52,56,66,49.13223140495868,2013,2017,4
49558,other,female,172,63,21.3,41,12,2013-05-17,22:00:00,2017-06-17,22:00:00,210,38,53,53,37.7047619047619,2013,2017,4
49564,USA,male,180,63,19.44,24,8,2013-05-31,22:00:00,2014-03-21,23:00:00,4,51,51,51,51.0,2013,2014,1
49569,POL,female,176,53,17.11,29,4,2013-05-30,22:00:00,2017-08-14,22:00:00,729,38,44,62,43.231824417009605,2013,2017,4
49600,RUS,female,164,53,19.71,35,5,2013-06-01,22:00:00,2017-07-21,22:00:00,166,40,44,55,42.72289156626506,2013,2017,4
49603,FRA,male,171,63,21.55,33,8,2013-06-25,22:00:00,2015-01-03,23:00:00,30,51,46,59,43.23333333333333,2013,2015,2
49618,POL,male,170,63,21.8,37,7,2012-09-05,22:00:00,2017-09-09,22:00:00,180,40,49,53,40.31111111111111,2012,2017,5
49631,POL,female,159,48,18.99,36,4,2013-05-29,22:00:00,2017-08-14,22:00:00,192,36,38,46,37.192708333333336,2013,2017,4
49632,CAN,male,187,63,18.02,27,11,2014-10-03,22:00:00,2015-08-25,22:00:00,4,42,67,67,54.75,2014,2015,1
49638,AUT,male,174,73,24.11,29,9,2013-06-03,22:00:00,2017-09-04,22:00:00,453,40,43,64,45.17218543046358,2013,2017,4
49665,SVN,male,183,83,24.78,38,4,2013-06-06,22:00:00,2013-11-16,23:00:00,31,29,49,49,35.03225806451613,2013,2013,0
49666,USA,male,155,73,30.39,26,4,2015-09-26,22:00:00,2016-04-01,22:00:00,4,36,42,42,38.25,2015,2016,1
49668,RUS,male,175,68,22.2,29,29,2013-09-15,22:00:00,2015-07-10,22:00:00,20,53,51,62,50.85,2013,2015,2
49672,SVN,male,181,73,22.28,19,8,2013-08-05,22:00:00,2017-02-15,23:00:00,39,55,61,66,56.61538461538461,2013,2017,4
49679,ZAF,male,173,68,22.72,35,6,2013-06-28,22:00:00,2013-07-06,22:00:00,3,46,45,46,45.66666666666666,2013,2013,0
49687,FRA,male,180,68,20.99,25,6,2013-04-14,22:00:00,2013-05-26,22:00:00,2,49,49,49,49.0,2013,2013,0
49695,FRA,male,177,63,20.11,34,6,2012-10-03,22:00:00,2017-05-22,22:00:00,63,50,55,56,50.47619047619048,2012,2017,5
49698,CAN,male,178,73,23.04,30,5,2013-05-31,22:00:00,2014-06-27,22:00:00,37,31,44,46,37.4054054054054,2013,2014,1
49702,USA,male,175,68,22.2,24,6,2013-05-30,22:00:00,2013-05-30,22:00:00,1,51,51,51,51.0,2013,2013,0
49704,POL,male,180,73,22.53,34,16,2007-09-08,22:00:00,2007-09-08,22:00:00,1,53,53,53,53.0,2007,2007,0
49717,SVN,male,188,78,22.07,30,5,2015-01-03,23:00:00,2015-10-03,22:00:00,4,49,44,51,47.5,2015,2015,0
49725,DEU,male,180,73,22.53,32,7,2013-06-09,22:00:00,2017-09-05,22:00:00,407,49,59,62,48.55282555282555,2013,2017,4
49726,POL,male,175,68,22.2,27,27,2013-06-08,22:00:00,2017-06-21,22:00:00,52,36,57,57,46.80769230769231,2013,2017,4
49730,BRA,female,167,53,19.0,25,4,2013-05-10,22:00:00,2014-03-13,23:00:00,35,42,46,49,40.91428571428571,2013,2014,1
49735,SWE,male,182,73,22.04,33,5,2013-06-10,22:00:00,2013-08-09,22:00:00,16,40,46,46,37.1875,2013,2013,0
49751,NOR,male,188,83,23.48,32,12,2013-05-28,22:00:00,2015-08-30,22:00:00,44,49,55,55,44.77272727272727,2013,2015,2
49754,PRT,male,180,68,20.99,29,6,2013-05-18,22:00:00,2013-08-06,22:00:00,7,38,31,49,39.42857142857143,2013,2013,0
49755,USA,male,167,63,22.59,26,7,2011-09-30,22:00:00,2015-06-21,22:00:00,9,49,40,49,43.11111111111112,2011,2015,4
49762,POL,female,164,58,21.56,23,10,2013-06-11,22:00:00,2014-02-20,23:00:00,13,36,33,40,33.46153846153846,2013,2014,1
49775,POL,female,162,53,20.2,23,4,2013-09-07,22:00:00,2014-04-30,22:00:00,10,31,36,38,34.4,2013,2014,1
49779,ESP,male,189,83,23.24,29,5,2014-06-19,22:00:00,2014-10-14,22:00:00,31,29,33,42,34.25806451612903,2014,2014,0
49785,USA,male,175,68,22.2,20,6,2012-05-18,22:00:00,2017-08-11,22:00:00,119,59,64,68,61.53781512605042,2012,2017,5
49787,RUS,male,178,63,19.88,25,10,2013-06-11,22:00:00,2016-01-16,23:00:00,73,49,53,64,52.32876712328767,2013,2016,3
49797,POL,male,168,68,24.09,41,8,2013-06-12,22:00:00,2013-07-28,22:00:00,22,36,31,44,34.86363636363637,2013,2013,0
49814,USA,male,183,68,20.31,28,7,2014-01-15,23:00:00,2017-01-20,23:00:00,6,44,46,51,48.0,2014,2017,3
49824,RUS,male,179,68,21.22,26,15,2012-08-21,22:00:00,2016-02-07,23:00:00,35,66,68,70,61.17142857142857,2012,2016,4
49846,DEU,male,176,68,21.95,25,5,2013-05-18,22:00:00,2015-09-16,22:00:00,20,36,44,49,42.2,2013,2015,2
49848,ESP,male,178,48,15.15,19,6,2013-08-09,22:00:00,2013-11-23,23:00:00,16,53,54,54,45.0,2013,2013,0
49849,RUS,male,183,63,18.81,30,6,2012-09-05,22:00:00,2012-09-08,22:00:00,7,35,36,40,35.142857142857146,2012,2012,0
49850,USA,male,180,78,24.07,29,5,2013-05-19,22:00:00,2013-05-26,22:00:00,4,33,31,36,32.25,2013,2013,0
49851,RUS,male,186,73,21.1,29,5,2013-06-21,22:00:00,2013-09-17,22:00:00,68,31,36,40,33.51470588235294,2013,2013,0
49903,DEU,male,179,63,19.66,31,7,2014-05-29,22:00:00,2014-06-17,22:00:00,4,42,40,42,41.0,2014,2014,0
49909,ITA,male,170,63,21.8,28,5,2013-05-16,22:00:00,2017-07-28,22:00:00,63,49,50,62,46.74603174603175,2013,2017,4
49922,POL,female,176,58,18.72,31,5,2013-06-23,22:00:00,2013-08-09,22:00:00,64,31,40,40,33.859375,2013,2013,0
49925,ESP,male,178,63,19.88,22,5,2014-04-27,22:00:00,2017-06-14,22:00:00,187,38,51,64,43.83422459893048,2014,2017,3
49952,BRA,male,180,73,22.53,27,6,2015-03-13,23:00:00,2016-03-24,23:00:00,14,57,51,62,52.42857142857143,2015,2016,1
49954,USA,male,172,58,19.61,28,10,2013-05-24,22:00:00,2014-10-02,22:00:00,25,55,57,62,53.48,2013,2014,1
49971,HRV,female,174,58,19.16,34,5,2013-07-30,22:00:00,2014-07-01,22:00:00,10,29,36,44,36.5,2013,2014,1
49973,USA,female,170,58,20.07,33,7,2013-04-03,22:00:00,2013-07-07,22:00:00,18,49,38,53,44.94444444444444,2013,2013,0
49982,USA,male,180,63,19.44,26,6,2013-06-02,22:00:00,2017-09-05,22:00:00,230,46,65,66,53.28260869565217,2013,2017,4
49985,AUT,male,183,78,23.29,40,13,2013-04-19,22:00:00,2014-04-04,22:00:00,2,49,44,49,46.5,2013,2014,1
49990,CHE,male,169,68,23.81,34,17,2013-05-28,22:00:00,2013-05-28,22:00:00,1,57,57,57,57.0,2013,2013,0
49991,FRA,male,185,88,25.71,22,5,2013-06-20,22:00:00,2013-06-20,22:00:00,1,37,37,37,37.0,2013,2013,0
50004,ESP,male,193,83,22.28,28,4,2014-03-19,23:00:00,2017-07-04,22:00:00,316,49,33,53,40.05696202531646,2014,2017,3
50010,USA,female,160,58,22.66,29,7,2013-06-28,22:00:00,2017-08-29,22:00:00,138,46,53,59,49.30434782608695,2013,2017,4
50013,ITA,male,177,63,20.11,29,6,2013-07-01,22:00:00,2016-09-30,22:00:00,28,45,46,53,43.892857142857146,2013,2016,3
50015,ESP,male,178,68,21.46,53,27,2014-05-25,22:00:00,2017-05-04,22:00:00,295,53,51,64,50.65762711864407,2014,2017,3
50016,ZAF,male,177,68,21.71,26,12,2013-05-11,22:00:00,2013-06-29,22:00:00,2,46,46,46,46.0,2013,2013,0
50029,DEU,male,186,73,21.1,31,7,2014-02-28,23:00:00,2017-08-02,22:00:00,23,49,59,59,45.391304347826086,2014,2017,3
50049,POL,male,174,63,20.81,20,5,2017-09-01,22:00:00,2017-09-01,22:00:00,4,49,38,49,43.5,2017,2017,0
50051,USA,male,183,73,21.8,28,6,2012-03-26,22:00:00,2013-05-06,22:00:00,16,44,44,51,41.1875,2012,2013,1
50068,ESP,male,174,73,24.11,28,4,2013-06-27,22:00:00,2014-05-27,22:00:00,53,36,38,40,34.58490566037736,2013,2014,1
50072,AUT,male,178,68,21.46,27,5,2013-06-19,22:00:00,2013-06-30,22:00:00,15,48,49,55,50.333333333333336,2013,2013,0
50106,BRA,male,173,78,26.06,34,4,2013-07-28,22:00:00,2013-07-24,22:00:00,4,42,42,44,42.0,2013,2013,0
50117,POL,male,167,58,20.8,22,7,2013-07-06,22:00:00,2013-07-13,22:00:00,7,29,31,42,35.285714285714285,2013,2013,0
50119,POL,female,163,68,25.59,21,4,2013-07-06,22:00:00,2013-08-05,22:00:00,10,29,31,40,33.3,2013,2013,0
50131,ITA,male,183,68,20.31,36,5,2015-01-03,23:00:00,2016-10-30,23:00:00,6,40,38,44,38.833333333333336,2015,2016,1
50132,other,male,160,73,28.52,41,5,2013-07-05,22:00:00,2013-07-05,22:00:00,2,33,33,33,33.0,2013,2013,0
50137,POL,female,172,53,17.92,30,5,2013-06-01,22:00:00,2014-08-15,22:00:00,13,36,42,46,38.15384615384615,2013,2014,1
50147,ITA,male,183,73,21.8,27,9,2013-06-07,22:00:00,2017-01-29,23:00:00,42,49,42,53,44.69047619047619,2013,2017,4
50150,POL,male,179,68,21.22,32,4,2013-07-07,22:00:00,2013-07-21,22:00:00,11,42,40,46,40.45454545454545,2013,2013,0
50153,PRT,male,170,68,23.53,35,4,2013-05-01,22:00:00,2013-12-02,23:00:00,4,36,36,36,34.5,2013,2013,0
50155,ESP,male,171,63,21.55,38,7,2011-04-08,22:00:00,2016-10-14,22:00:00,76,38,42,53,44.776315789473685,2011,2016,5
50164,NOR,male,179,68,21.22,29,5,2013-07-03,22:00:00,2017-07-12,22:00:00,336,40,44,62,40.98511904761905,2013,2017,4
50170,SVN,male,183,78,23.29,41,24,2013-07-06,22:00:00,2013-10-30,23:00:00,37,40,42,43,35.054054054054056,2013,2013,0
50176,BRA,male,186,73,21.1,34,5,2013-06-08,22:00:00,2016-10-29,22:00:00,16,49,36,53,44.75,2013,2016,3
50187,AUS,male,180,73,22.53,37,8,2013-07-14,22:00:00,2017-09-01,22:00:00,148,42,49,57,46.16891891891892,2013,2017,4
50214,BRA,female,163,53,19.95,29,5,2013-07-11,22:00:00,2016-10-17,22:00:00,39,42,42,53,44.7948717948718,2013,2016,3
50215,ITA,male,181,73,22.28,30,9,2013-04-12,22:00:00,2016-09-03,22:00:00,172,36,40,64,45.48837209302326,2013,2016,3
50225,RUS,female,162,53,20.2,30,12,2014-07-12,22:00:00,2017-08-24,22:00:00,52,42,53,62,50.09615384615385,2014,2017,3
50236,NLD,male,170,53,18.34,20,8,2013-05-01,22:00:00,2015-08-04,22:00:00,38,51,44,57,37.92105263157895,2013,2015,2
50249,ZAF,male,176,78,25.18,27,4,2013-10-01,22:00:00,2014-06-23,22:00:00,4,44,49,49,44.25,2013,2014,1
50255,NOR,male,197,93,23.96,36,7,2013-09-11,22:00:00,2014-07-10,22:00:00,37,38,29,43,36.91891891891892,2013,2014,1
50262,SVN,male,183,73,21.8,20,8,2013-08-09,22:00:00,2017-09-02,22:00:00,193,49,48,57,49.196891191709845,2013,2017,4
